RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2022-08-31,2022-10-31,2023-07-31
753916,684,"Sandpoint, ID",Msa,ID,2022-07-31,0.8,0.5,5.4
394316,685,"Alice, TX",Msa,TX,2022-07-31,1.3,1.0,-0.1
394449,686,"Celina, OH",Msa,OH,2022-07-31,0.8,0.5,2.4
394627,687,"Garden City, KS",Msa,KS,2022-07-31,1.2,1.0,2.1
394833,688,"Marshalltown, IA",Msa,IA,2022-07-31,0.4,-0.2,-1.0
394297,689,"Aberdeen, SD",Msa,SD,2022-07-31,0.7,0.3,0.4
395219,690,"West Plains, MO",Msa,MO,2022-07-31,1.1,0.9,1.6
753877,691,"Cullowhee, NC",Msa,NC,2022-07-31,1.6,2.0,3.9
394574,692,"Espa±ola, NM",Msa,NM,2022-07-31,0.8,0.5,1.2
395026,693,"Riverton, WY",Msa,WY,2022-07-31,0.3,-0.1,0.4
395158,694,"Tifton, GA",Msa,GA,2022-07-31,1.1,0.8,2.2
395178,695,"Urbana, OH",Msa,OH,2022-07-31,0.9,0.8,2.5
394434,696,"Cambridge, OH",Msa,OH,2022-07-31,0.2,-0.2,0.8
394934,697,"Okeechobee, FL",Msa,FL,2022-07-31,1.8,2.0,0.8
394845,698,"McMinnville, TN",Msa,TN,2022-07-31,1.5,2.4,6.3
395082,699,"Selinsgrove, PA",Msa,PA,2022-07-31,0.8,0.4,1.0
394904,700,"Natchitoches, LA",Msa,LA,2022-07-31,0.5,-0.4,-2.1
394383,702,"Berlin, NH",Msa,NH,2022-07-31,0.9,0.7,2.4
394799,703,"Lock Haven, PA",Msa,PA,2022-07-31,0.7,0.4,1.2
395099,704,"Sikeston, MO",Msa,MO,2022-07-31,0.9,0.2,0.4
394354,705,"Austin, MN",Msa,MN,2022-07-31,0.5,0.7,3.2
394476,706,"Clewiston, FL",Msa,FL,2022-07-31,1.8,2.3,7.1
394981,707,"Pittsburg, KS",Msa,KS,2022-07-31,1.0,0.4,-0.3
394526,708,"Defiance, OH",Msa,OH,2022-07-31,0.9,0.5,2.4
395072,709,"Scottsbluff, NE",Msa,NE,2022-07-31,0.7,0.3,0.4
394801,710,"Logansport, IN",Msa,IN,2022-07-31,0.8,0.5,2.1
394992,711,"Pontiac, IL",Msa,IL,2022-07-31,0.6,0.1,-1.5
394663,712,"Hannibal, MO",Msa,MO,2022-07-31,1.2,1.0,1.4
394888,713,"Mount Vernon, IL",Msa,IL,2022-07-31,1.4,1.7,1.5
394690,714,"Houghton, MI",Msa,MI,2022-07-31,0.9,0.7,0.9
395176,715,"Union City, TN",Msa,TN,2022-07-31,1.3,0.9,1.9
395069,716,"Sault Ste. Marie, MI",Msa,MI,2022-07-31,0.9,1.3,3.2
395192,717,"Vincennes, IN",Msa,IN,2022-07-31,0.7,0.2,1.7
394624,718,"Gainesville, TX",Msa,TX,2022-07-31,1.6,2.2,5.3
394550,719,"Dyersburg, TN",Msa,TN,2022-07-31,1.2,0.8,1.5
394745,720,"Kill Devil Hills, NC",Msa,NC,2022-07-31,0.9,1.5,5.3
394507,722,"Crawfordsville, IN",Msa,IN,2022-07-31,0.8,0.7,3.0
394422,723,"Brownwood, TX",Msa,TX,2022-07-31,1.6,2.0,3.7
395129,725,"Stephenville, TX",Msa,TX,2022-07-31,1.6,2.1,3.7
394324,726,"Americus, GA",Msa,GA,2022-07-31,1.2,0.9,1.1
394554,727,"Easton, MD",Msa,MD,2022-07-31,1.1,1.3,3.4
394920,728,"North Platte, NE",Msa,NE,2022-07-31,0.6,0.1,0.0
394914,729,"Newberry, SC",Msa,SC,2022-07-31,1.3,0.8,1.6
394300,730,"Ada, OK",Msa,OK,2022-07-31,0.4,-0.2,0.2
394881,731,"Moscow, ID",Msa,ID,2022-07-31,1.1,1.4,4.8
395046,732,"Safford, AZ",Msa,AZ,2022-07-31,1.0,0.8,3.6
394894,733,"Murray, KY",Msa,KY,2022-07-31,0.5,0.0,-0.2
394382,734,"Bennington, VT",Msa,VT,2022-07-31,0.5,0.1,1.1
394696,735,"Huntington, IN",Msa,IN,2022-07-31,0.8,0.6,2.8
394840,736,"Mayfield, KY",Msa,KY,2022-07-31,0.6,0.3,0.0
394438,737,"Canton, IL",Msa,IL,2022-07-31,0.5,-0.2,-1.7
394573,737,"Escanaba, MI",Msa,MI,2022-07-31,0.7,0.5,0.8
394499,739,"Corinth, MS",Msa,MS,2022-07-31,0.9,0.9,1.0
394341,740,"Astoria, OR",Msa,OR,2022-07-31,0.5,0.5,2.3
394973,741,"Peru, IN",Msa,IN,2022-07-31,0.8,0.6,2.8
394506,742,"Coshocton, OH",Msa,OH,2022-07-31,1.0,0.8,2.6
394916,743,"Newton, IA",Msa,IA,2022-07-31,0.5,0.2,0.0
753898,744,"Logan, WV",Msa,WV,2022-07-31,,-0.2,0.8
394370,745,"Bay City, TX",Msa,TX,2022-07-31,1.2,1.0,1.8
394617,746,"Fremont, NE",Msa,NE,2022-07-31,0.9,1.2,2.6
394702,747,"Hutchinson, MN",Msa,MN,2022-07-31,0.0,-0.2,2.7
394366,748,"Batesville, AR",Msa,AR,2022-07-31,0.2,-0.5,0.2
394948,749,"Owatonna, MN",Msa,MN,2022-07-31,0.3,0.0,0.2
395191,750,"Vidalia, GA",Msa,GA,2022-07-31,1.1,1.1,3.0
753922,751,"Summit Park, UT",Msa,UT,2022-07-31,1.1,1.6,8.2
753864,752,"Arkansas City-Winfield, KS",Msa,KS,2022-07-31,1.2,1.0,1.0
394771,753,"Laramie, WY",Msa,WY,2022-07-31,0.4,0.0,1.0
394984,754,"Plainview, TX",Msa,TX,2022-07-31,1.1,0.5,0.2
394385,755,"Big Spring, TX",Msa,TX,2022-07-31,1.2,1.0,2.4
394777,756,"Laurinburg, NC",Msa,NC,2022-07-31,1.6,1.4,3.0
394535,757,"Dixon, IL",Msa,IL,2022-07-31,0.5,-0.1,-0.8
394315,758,"Alexandria, MN",Msa,MN,2022-07-31,0.3,0.0,2.6
394915,759,"Newport, TN",Msa,TN,2022-07-31,1.4,1.3,3.1
394522,760,"DeRidder, LA",Msa,LA,2022-07-31,0.8,0.3,-2.3
394781,761,"Lebanon, MO",Msa,MO,2022-07-31,1.3,1.4,2.3
394481,762,"Coffeyville, KS",Msa,KS,2022-07-31,0.9,0.2,-2.4
395084,763,"Seneca Falls, NY",Msa,NY,2022-07-31,0.5,0.2,1.0
395137,764,"Sulphur Springs, TX",Msa,TX,2022-07-31,1.5,0.9,2.4
394835,765,"Martin, TN",Msa,TN,2022-07-31,1.6,1.4,2.2
395141,766,"Susanville, CA",Msa,CA,2022-07-31,1.1,1.0,1.9
394417,767,"Brookhaven, MS",Msa,MS,2022-07-31,0.9,0.6,1.5
394335,768,"Arcadia, FL",Msa,FL,2022-07-31,1.7,1.9,5.8
395150,769,"Taylorville, IL",Msa,IL,2022-07-31,0.2,-0.8,-2.0
394525,770,"Decatur, IN",Msa,IN,2022-07-31,0.7,0.5,2.6
753894,771,"Junction City, KS",Msa,KS,2022-07-31,1.0,0.3,-0.7
394557,772,"Effingham, IL",Msa,IL,2022-07-31,0.7,0.5,0.2
395184,773,"Valley, AL",Msa,AL,2022-07-31,0.6,0.3,0.8
394430,774,"Butte, MT",Msa,MT,2022-07-31,1.3,1.4,5.0
394331,775,"Angola, IN",Msa,IN,2022-07-31,0.9,0.9,2.4
394473,776,"Cleveland, MS",Msa,MS,2022-07-31,0.4,-0.6,-1.1
394536,778,"Dodge City, KS",Msa,KS,2022-07-31,1.4,1.5,2.2
394413,779,"Brenham, TX",Msa,TX,2022-07-31,1.5,1.5,3.0
394569,780,"Emporia, KS",Msa,KS,2022-07-31,1.3,1.2,2.2
753892,782,"Jackson, OH",Msa,OH,2022-07-31,1.0,0.8,2.7
394613,783,"Frankfort, IN",Msa,IN,2022-07-31,0.8,0.7,3.2
394414,784,"Brevard, NC",Msa,NC,2022-07-31,1.5,1.5,4.2
395149,785,"Taos, NM",Msa,NM,2022-07-31,1.3,1.7,5.3
753902,786,"Malvern, AR",Msa,AR,2022-07-31,0.6,0.9,1.6
395165,787,"Troy, AL",Msa,AL,2022-07-31,0.5,-0.1,0.1
395196,788,"Wabash, IN",Msa,IN,2022-07-31,0.7,0.5,2.5
394433,789,"Cambridge, MD",Msa,MD,2022-07-31,1.0,0.9,0.7
394812,790,"Macomb, IL",Msa,IL,2022-07-31,0.3,-0.6,-2.3
395187,791,"Vernal, UT",Msa,UT,2022-07-31,1.3,0.7,1.1
394749,792,"Kingsville, TX",Msa,TX,2022-07-31,1.1,1.2,1.3
394815,793,"Madison, IN",Msa,IN,2022-07-31,0.8,0.7,3.4
394886,794,"Mount Pleasant, TX",Msa,TX,2022-07-31,1.6,1.6,3.5
394962,795,"Paris, TN",Msa,TN,2022-07-31,1.4,1.5,3.1
394491,796,"Columbus, NE",Msa,NE,2022-07-31,0.9,1.2,3.0
394419,797,"Brookings, SD",Msa,SD,2022-07-31,0.8,0.5,1.0
394740,798,"Kennett, MO",Msa,MO,2022-07-31,1.2,1.1,0.9
394376,800,"Beeville, TX",Msa,TX,2022-07-31,1.0,0.7,1.7
394855,801,"Miami, OK",Msa,OK,2022-07-31,1.4,1.3,3.2
753878,802,"Dayton, TN",Msa,TN,2022-07-31,1.3,1.0,3.7
395207,803,"Washington, IN",Msa,IN,2022-07-31,0.7,0.4,2.5
394435,807,"Camden, AR",Msa,AR,2022-07-31,0.4,0.3,-0.3
394713,808,"Jackson, WY",Msa,WY,2022-07-31,0.4,0.3,3.5
394670,809,"Hastings, NE",Msa,NE,2022-07-31,0.9,1.3,2.4
394730,810,"Juneau, AK",Msa,AK,2022-07-31,0.8,0.3,-0.9
394310,811,"Albert Lea, MN",Msa,MN,2022-07-31,0.7,0.5,1.3
394786,812,"Lewisburg, TN",Msa,TN,2022-07-31,0.3,0.1,6.8
394708,813,"Iron Mountain, MI",Msa,MI,2022-07-31,0.8,0.6,1.0
394795,814,"Lincoln, IL",Msa,IL,2022-07-31,0.5,0.0,-1.0
394725,815,"Jesup, GA",Msa,GA,2022-07-31,1.3,1.5,3.3
394751,816,"Kirksville, MO",Msa,MO,2022-07-31,1.0,0.3,0.9
394320,818,"Alpena, MI",Msa,MI,2022-07-31,0.8,0.5,1.5
395100,819,"Silver City, NM",Msa,NM,2022-07-31,0.6,0.6,1.9
394706,820,"Indianola, MS",Msa,MS,2022-07-31,0.6,-0.1,1.0
753879,821,"Elkins, WV",Msa,WV,2022-07-31,0.3,-0.4,-3.6
394774,822,"Las Vegas, NM",Msa,NM,2022-07-31,1.1,1.2,1.8
394846,823,"McPherson, KS",Msa,KS,2022-07-31,1.1,0.6,0.2
395093,824,"Sheridan, WY",Msa,WY,2022-07-31,0.5,0.2,1.0
395206,825,"Washington Court House, OH",Msa,OH,2022-07-31,1.0,0.9,3.0
394381,826,"Bennettsville, SC",Msa,SC,2022-07-31,1.4,1.7,3.7
395185,827,"Van Wert, OH",Msa,OH,2022-07-31,0.9,0.5,1.5
394853,828,"Merrill, WI",Msa,WI,2022-07-31,0.7,0.3,0.3
753901,829,"Ludington, MI",Msa,MI,2022-07-31,0.8,0.9,2.4
394858,830,"Middlesborough, KY",Msa,KY,2022-07-31,0.8,1.0,1.9
394508,831,"Crescent City, CA",Msa,CA,2022-07-31,0.9,0.8,1.2
394921,832,"North Vernon, IN",Msa,IN,2022-07-31,0.8,0.6,2.3
394673,833,"Hays, KS",Msa,KS,2022-07-31,0.4,-0.7,-1.6
394601,834,"Forrest City, AR",Msa,AR,2022-07-31,0.3,0.0,0.5
394606,835,"Fort Morgan, CO",Msa,CO,2022-07-31,1.5,1.8,4.3
394864,836,"Mineral Wells, TX",Msa,TX,2022-07-31,1.8,2.7,5.5
753871,837,"Breckenridge, CO",Msa,CO,2022-07-31,-1.4,-2.6,2.8
394364,838,"Bastrop, LA",Msa,LA,2022-07-31,0.5,-0.2,-1.6
394356,839,"Bainbridge, GA",Msa,GA,2022-07-31,1.2,1.0,2.6
395214,840,"Wauchula, FL",Msa,FL,2022-07-31,1.7,1.7,4.3
753884,841,"Hailey, ID",Msa,ID,2022-07-31,1.0,1.2,6.5
394643,842,"Great Bend, KS",Msa,KS,2022-07-31,1.1,0.8,-0.1
753926,843,"Weatherford, OK",Msa,OK,2022-07-31,0.9,0.3,-0.1
395211,844,"Watertown, SD",Msa,SD,2022-07-31,0.8,0.6,1.3
395154,846,"Thomaston, GA",Msa,GA,2022-07-31,1.7,1.7,4.5
394892,847,"Mountain Home, ID",Msa,ID,2022-07-31,1.0,1.2,6.8
394322,848,"Altus, OK",Msa,OK,2022-07-31,0.6,0.5,0.6
395181,849,"Uvalde, TX",Msa,TX,2022-07-31,1.2,0.9,1.6
394791,850,"Lexington, NE",Msa,NE,2022-07-31,0.8,0.7,1.3
394401,851,"Boone, IA",Msa,IA,2022-07-31,0.4,0.1,0.1
395159,852,"Toccoa, GA",Msa,GA,2022-07-31,1.4,1.7,3.8
394470,853,"Clarksdale, MS",Msa,MS,2022-07-31,,,-1.0
395138,854,"Summerville, GA",Msa,GA,2022-07-31,1.4,1.3,3.0
753909,855,"Ottawa, KS",Msa,KS,2022-07-31,1.3,1.1,2.2
394912,856,"New Ulm, MN",Msa,MN,2022-07-31,0.7,0.4,0.7
394830,857,"Marshall, MN",Msa,MN,2022-07-31,0.6,0.3,0.5
394758,858,"La Grande, OR",Msa,OR,2022-07-31,1.0,0.8,2.1
394649,859,"Greensburg, IN",Msa,IN,2022-07-31,0.7,0.5,2.5
394854,860,"Mexico, MO",Msa,MO,2022-07-31,1.3,1.3,2.6
394869,861,"Moberly, MO",Msa,MO,2022-07-31,1.2,1.5,2.5
753923,862,"The Dalles, OR",Msa,OR,2022-07-31,1.1,1.1,3.1
394529,863,"Deming, NM",Msa,NM,2022-07-31,0.5,0.1,1.4
394584,864,"Fallon, NV",Msa,NV,2022-07-31,0.8,0.8,4.8
394615,865,"Fredericksburg, TX",Msa,TX,2022-07-31,1.7,2.1,4.2
394818,866,"Magnolia, AR",Msa,AR,2022-07-31,0.2,-0.3,0.3
394436,867,"Campbellsville, KY",Msa,KY,2022-07-31,0.5,-0.1,-0.4
394494,868,"Connersville, IN",Msa,IN,2022-07-31,0.8,1.1,4.1
394533,869,"Dickinson, ND",Msa,ND,2022-07-31,0.0,-0.9,-3.9
395110,870,"Spearfish, SD",Msa,SD,2022-07-31,0.9,0.5,1.4
394674,871,"Heber, UT",Msa,UT,2022-07-31,1.6,2.0,7.1
753921,872,"Steamboat Springs, CO",Msa,CO,2022-07-31,1.9,3.8,8.4
394498,873,"Cordele, GA",Msa,GA,2022-07-31,1.2,0.8,1.6
394831,874,"Marshall, MO",Msa,MO,2022-07-31,1.2,1.8,4.1
394837,874,"Maryville, MO",Msa,MO,2022-07-31,1.3,1.3,2.6
394337,876,"Arkadelphia, AR",Msa,AR,2022-07-31,0.3,0.2,0.2
394793,877,"Liberal, KS",Msa,KS,2022-07-31,1.0,1.0,0.0
394784,878,"Levelland, TX",Msa,TX,2022-07-31,1.1,0.8,1.3
395198,879,"Wahpeton, ND",Msa,ND,2022-07-31,0.4,-0.1,-0.9
394868,880,"Mitchell, SD",Msa,SD,2022-07-31,0.7,0.6,2.2
395130,881,"Sterling, CO",Msa,CO,2022-07-31,1.3,1.1,2.3
394959,882,"Pampa, TX",Msa,TX,2022-07-31,0.9,0.2,-0.4
395241,883,"Yankton, SD",Msa,SD,2022-07-31,1.0,0.7,1.3
395227,884,"Williston, ND",Msa,ND,2022-07-31,0.3,-0.6,-2.8
394945,885,"Oskaloosa, IA",Msa,IA,2022-07-31,0.4,-0.2,-1.4
394418,886,"Brookings, OR",Msa,OR,2022-07-31,1.1,1.1,2.8
394687,887,"Hood River, OR",Msa,OR,2022-07-31,1.0,1.2,3.0
394371,888,"Beatrice, NE",Msa,NE,2022-07-31,0.5,0.0,0.1
394403,889,"Borger, TX",Msa,TX,2022-07-31,1.1,0.7,0.3
395014,890,"Raymondville, TX",Msa,TX,2022-07-31,1.5,1.5,2.5
394564,891,"Elk City, OK",Msa,OK,2022-07-31,0.9,0.1,0.3
394656,892,"Grenada, MS",Msa,MS,2022-07-31,0.4,0.1,3.8
394544,893,"Dumas, TX",Msa,TX,2022-07-31,1.1,1.1,2.9
394676,894,"Helena, AR",Msa,AR,2022-07-31,0.6,0.0,-2.9
394965,895,"Parsons, KS",Msa,KS,2022-07-31,1.8,3.4,5.4
753914,897,"Port Lavaca, TX",Msa,TX,2022-07-31,1.3,1.3,2.6
395239,898,"Worthington, MN",Msa,MN,2022-07-31,0.7,0.5,1.4
394979,899,"Pierre, SD",Msa,SD,2022-07-31,0.7,0.3,1.2
394578,900,"Evanston, WY",Msa,WY,2022-07-31,0.4,-0.2,-0.1
394718,901,"Jamestown, ND",Msa,ND,2022-07-31,-0.1,-1.0,-3.4
395004,902,"Prineville, OR",Msa,OR,2022-07-31,1.1,1.5,4.3
394659,905,"Guymon, OK",Msa,OK,2022-07-31,2.2,2.1,4.1
395135,908,"Storm Lake, IA",Msa,IA,2022-07-31,0.4,0.1,-0.4
395236,909,"Woodward, OK",Msa,OK,2022-07-31,0.4,-0.4,-1.0
394996,910,"Portales, NM",Msa,NM,2022-07-31,0.8,0.3,1.4
394678,911,"Hereford, TX",Msa,TX,2022-07-31,1.1,1.5,4.5
753908,913,"Othello, WA",Msa,WA,2022-07-31,1.5,1.7,4.1
394805,914,"Los Alamos, NM",Msa,NM,2022-07-31,0.9,1.0,2.8
394594,915,"Fitzgerald, GA",Msa,GA,2022-07-31,0.8,0.1,0.5
394841,916,"Maysville, KY",Msa,KY,2022-07-31,0.7,0.6,1.0
394342,918,"Atchison, KS",Msa,KS,2022-07-31,1.3,0.8,0.4
395104,919,"Snyder, TX",Msa,TX,2022-07-31,1.0,0.7,1.4
753880,920,"Fairfield, IA",Msa,IA,2022-07-31,0.3,-0.6,-1.7
395111,921,"Spencer, IA",Msa,IA,2022-07-31,0.5,-0.2,-1.1
395112,921,"Spirit Lake, IA",Msa,IA,2022-07-31,0.4,-0.1,-0.4
753925,923,"Vineyard Haven, MA",Msa,MA,2022-07-31,0.7,0.7,1.6
753927,924,"Winnemucca, NV",Msa,NV,2022-07-31,0.6,-0.3,0.4
395142,925,"Sweetwater, TX",Msa,TX,2022-07-31,0.6,-0.4,-0.8
394330,926,"Andrews, TX",Msa,TX,2022-07-31,1.1,0.7,2.4
753929,927,"Zapata, TX",Msa,TX,2022-07-31,0.8,-0.1,0.0
395186,928,"Vermillion, SD",Msa,SD,2022-07-31,0.9,0.9,2.4
394767,929,"Lamesa, TX",Msa,TX,2022-07-31,0.9,1.1,3.5
753874,930,"Craig, CO",Msa,CO,2022-07-31,1.5,0.9,-0.4
394968,931,"Pecos, TX",Msa,TX,2022-07-31,1.1,2.2,10.0
395188,932,"Vernon, TX",Msa,TX,2022-07-31,1.2,0.7,0.3
394743,933,"Ketchikan, AK",Msa,AK,2022-07-31,0.5,-0.1,-1.0
